UNDERLYING_PRICE,STRIKE,DTE,OPTION_RIGHT,MARK_IV,BID_PRICE,ASK_PRICE,QUOTE_DATE,EXPIRY_DATE,DELTA,GAMMA,VEGA,THETA,RHO,MID_PRICE,MONEYNESS,ASK_USD,BID_USD,NEGOTIATED_PRICE
58542.23,56000.0,5.16657,call,47.47,0.0475,0.0525,2024-09-01,2024-09-06,0.79224,9e-05,19.9514,-91.61419,6.15132,0.05,1.0453969642857144,3073.467075,2780.7559250000004,2927.1115
58541.94,57000.0,5.16657,call,44.98,0.036,0.037,2024-09-01,2024-09-06,0.70036,0.00011,24.20707,-105.34882,5.50021,0.0365,1.0270515789473684,2166.05178,2107.5098399999997,2136.7808099999997
58541.94,58000.0,5.16657,call,43.83,0.025,0.0265,2024-09-01,2024-09-06,0.58098,0.00013,27.21583,-115.4065,4.60301,0.025750000000000002,1.0093437931034484,1551.36141,1463.5485,1507.4549550000002
58541.94,59000.0,5.16657,call,42.75,0.0165,0.0175,2024-09-01,2024-09-06,0.44916,0.00013,27.5644,-114.00494,3.58468,0.017,0.9922362711864408,1024.48395,965.9420100000001,995.21298
58541.94,60000.0,5.16657,call,42.41,0.01,0.011,2024-09-01,2024-09-06,0.32195,0.00012,24.97426,-102.47142,2.58321,0.010499999999999999,0.9756990000000001,643.96134,585.4194,614.69037
58541.81,61000.0,5.16657,call,42.65,0.0055,0.0065,2024-09-01,2024-09-06,0.21619,0.0001,20.41945,-84.25799,1.74137,0.006,0.9597018032786885,380.52176499999996,321.97995499999996,351.25086
58541.81,62000.0,5.16657,call,43.94,0.0036,0.004,2024-09-01,2024-09-06,0.14196,7e-05,15.6517,-66.53762,1.14598,0.0038,0.9442227419354838,234.16724,210.75051599999998,222.45887799999997
58541.81,63000.0,5.16657,call,45.37,0.002,0.0025,2024-09-01,2024-09-06,0.09133,5e-05,11.43575,-50.19178,0.73843,0.0022500000000000003,0.9292350793650793,146.354525,117.08362,131.71907249999998
58541.85,64000.0,5.16657,call,47.89,0.0013,0.0018,2024-09-01,2024-09-06,0.06231,4e-05,8.54706,-39.60462,0.50403,0.00155,0.91471640625,105.37532999999999,76.104405,90.7398675
58541.85,65000.0,5.16657,call,50.79,0.0009,0.0013,2024-09-01,2024-09-06,0.04445,3e-05,6.53754,-32.12515,0.35949,0.0010999999999999998,0.9006438461538462,76.104405,52.687664999999996,64.396035
58541.85,66000.0,5.16657,call,53.5,0.0007,0.001,2024-09-01,2024-09-06,0.03202,2e-05,5.00227,-25.89029,0.25895,0.0008500000000000001,0.8869977272727273,58.54185,40.979295,49.760572499999995
58541.85,67000.0,5.16657,call,56.86,0.0005,0.0006,2024-09-01,2024-09-06,0.02496,1e-05,4.06634,-22.37119,0.20176,0.0005499999999999999,0.8737589552238806,35.12511,29.270925,32.1980175
58541.85,68000.0,5.16657,call,58.59,0.0003,0.0005,2024-09-01,2024-09-06,0.01728,1e-05,2.97866,-16.88395,0.13974,0.00039999999999999996,0.8609095588235294,29.270925,17.562555,23.416739999999997
58541.85,69000.0,5.16657,call,59.08,0.0002,0.0003,2024-09-01,2024-09-06,0.01064,1e-05,1.96046,-11.206,0.08616,0.00025,0.8484326086956522,17.562555,11.70837,14.6354625
58541.85,70000.0,5.16657,call,62.22,0.0001,0.0003,2024-09-01,2024-09-06,0.00872,1e-05,1.64771,-9.91764,0.07057,0.00019999999999999998,0.8363121428571428,17.562555,5.854185,11.70837
58541.85,72000.0,5.16657,call,70.49,0.0001,0.0003,2024-09-01,2024-09-06,0.0078,0.0,1.49786,-10.1576,0.06328,0.00019999999999999998,0.81308125,17.562555,5.854185,11.70837
58542.07,74000.0,5.16657,call,70.96,0.0,0.0002,2024-09-01,2024-09-06,0.00315,0.0,0.66684,-4.57297,0.02551,0.0001,0.7911090540540541,11.708414000000001,0.0,5.854207000000001
58542.07,76000.0,5.16657,call,71.5,0.0,0.0001,2024-09-01,2024-09-06,0.00128,0.0,0.29483,-1.76195,0.01042,5e-05,0.7702903947368421,5.854207000000001,0.0,2.9271035000000003
58542.07,78000.0,5.16657,call,74.22,0.0,0.0001,2024-09-01,2024-09-06,0.00069,0.0,0.16611,-0.93656,0.00557,5e-05,0.750539358974359,5.854207000000001,0.0,2.9271035000000003
58542.07,80000.0,5.16657,call,76.89,0.0,0.0001,2024-09-01,2024-09-06,0.00039,0.0,0.09934,-0.53626,0.0032,5e-05,0.731775875,5.854207000000001,0.0,2.9271035000000003
58542.07,82000.0,5.16657,call,79.08,0.0,0.0001,2024-09-01,2024-09-06,0.00021,0.0,0.05652,-0.28984,0.00175,5e-05,0.7139276829268293,5.854207000000001,0.0,2.9271035000000003
58542.07,84000.0,5.16657,call,85.74,0.0,0.0001,2024-09-01,2024-09-06,0.00025,0.0,0.06637,-0.37645,0.00207,5e-05,0.6969294047619048,5.854207000000001,0.0,2.9271035000000003
58542.07,86000.0,5.16657,call,87.85,0.0,0.0001,2024-09-01,2024-09-06,0.00015,0.0,0.04065,-0.22129,0.00123,5e-05,0.6807217441860465,5.854207000000001,0.0,2.9271035000000003
58603.89,48000.0,12.16657,call,64.37,0.18,0.1845,2024-09-01,2024-09-13,0.96052,1e-05,9.12492,-24.12579,15.19844,0.18225,1.220914375,10812.417705,10548.7002,10680.5589525
58603.89,50000.0,12.16657,call,58.93,0.1475,0.1515,2024-09-01,2024-09-13,0.93693,2e-05,13.2526,-32.09016,15.37635,0.1495,1.1720778,8878.489335,8644.073774999999,8761.281555
58603.89,52000.0,12.16657,call,54.32,0.115,0.1195,2024-09-01,2024-09-13,0.89526,3e-05,19.42146,-43.35153,15.18789,0.11725,1.1269978846153845,7003.164855,6739.44735,6871.306102500001
58603.86,54000.0,12.16657,call,50.2,0.0845,0.0895,2024-09-01,2024-09-13,0.82594,5e-05,27.4941,-56.68919,14.43315,0.087,1.0852566666666668,5245.04547,4952.02617,5098.53582
58603.86,55000.0,12.16657,call,48.63,0.0705,0.075,2024-09-01,2024-09-13,0.77608,6e-05,32.00902,-63.94561,13.73131,0.07275,1.0655247272727273,4395.2895,4131.57213,4263.430815
58603.86,56000.0,12.16657,call,47.39,0.0595,0.0615,2024-09-01,2024-09-13,0.71517,7e-05,36.31704,-70.71788,12.79004,0.0605,1.0464975,3604.13739,3486.92967,3545.5335299999997
58603.92,57000.0,12.16657,call,46.46,0.0485,0.05,2024-09-01,2024-09-13,0.64414,7e-05,39.86987,-76.11333,11.63074,0.04925,1.028138947368421,2930.196,2842.29012,2886.24306
58603.92,58000.0,12.16657,call,45.82,0.038,0.039,2024-09-01,2024-09-13,0.56578,8e-05,42.10586,-79.27626,10.2995,0.0385,1.0104124137931034,2285.5528799999997,2226.9489599999997,2256.2509199999995
58603.92,59000.0,12.16657,call,45.36,0.0295,0.0305,2024-09-01,2024-09-13,0.48408,8e-05,42.65231,-79.51197,8.87326,0.03,0.993286779661017,1787.4195599999998,1728.8156399999998,1758.1175999999998
58603.92,60000.0,12.16657,call,45.18,0.022,0.0235,2024-09-01,2024-09-13,0.40355,8e-05,41.43379,-76.91722,7.44011,0.02275,0.9767319999999999,1377.19212,1289.28624,1333.23918
58603.92,61000.0,12.16657,call,45.21,0.0165,0.0175,2024-09-01,2024-09-13,0.32844,7e-05,38.6766,-71.84313,6.08394,0.017,0.96072,1025.5686,966.96468,996.26664
58603.92,62000.0,12.16657,call,45.32,0.012,0.013,2024-09-01,2024-09-13,0.26127,7e-05,34.79392,-64.7986,4.85888,0.0125,0.9452245161290322,761.85096,703.24704,732.549
58603.92,63000.0,12.16657,call,45.65,0.0085,0.01,2024-09-01,2024-09-13,0.20434,6e-05,30.34387,-56.91568,3.81254,0.009250000000000001,0.9302209523809524,586.0392,498.13332,542.08626
58603.92,64000.0,12.16657,call,46.36,0.0065,0.0075,2024-09-01,2024-09-13,0.15908,5e-05,25.93684,-49.41029,2.97482,0.006999999999999999,0.9156862499999999,439.52939999999995,380.92548,410.22744
58603.82,65000.0,12.16657,call,47.2,0.0047,0.0055,2024-09-01,2024-09-13,0.12323,4e-05,21.80819,-42.2943,2.30857,0.0051,0.9015972307692308,322.32101,275.437954,298.879482
58603.82,66000.0,12.16657,call,47.91,0.0034,0.004,2024-09-01,2024-09-13,0.09425,3e-05,17.98049,-35.39699,1.7687,0.0037,0.8879366666666667,234.41528,199.252988,216.834134
58603.82,67000.0,12.16657,call,49.11,0.0026,0.0031,2024-09-01,2024-09-13,0.07376,3e-05,14.9551,-30.17997,1.38533,0.00285,0.874683880597015,181.671842,152.369932,167.02088700000002
58603.82,68000.0,12.16657,call,50.39,0.0021,0.0025,2024-09-01,2024-09-13,0.05816,2e-05,12.43917,-25.75521,1.09306,0.0023,0.8618208823529412,146.50955,123.06802199999998,134.788786
58603.82,69000.0,12.16657,call,51.79,0.0016,0.002,2024-09-01,2024-09-13,0.0465,2e-05,10.41257,-22.158,0.87412,0.0018,0.8493307246376811,117.20764,93.766112,105.486876
58603.82,70000.0,12.16657,call,53.1,0.0012,0.0016,2024-09-01,2024-09-13,0.03717,1e-05,8.68627,-18.95161,0.6991,0.0014,0.8371974285714285,93.766112,70.32458399999999,82.04534799999999
58603.82,72000.0,12.16657,call,55.86,0.0007,0.0011,2024-09-01,2024-09-13,0.02457,1e-05,6.16254,-14.14536,0.46212,0.0009,0.8139419444444445,64.464202,41.022674,52.743438
58601.7,74000.0,12.16657,call,58.62,0.0005,0.0007,2024-09-01,2024-09-13,0.01675,1e-05,4.45506,-10.72963,0.31517,0.0006000000000000001,0.7919148648648648,41.02119,29.30085,35.16102
